time,temperatrue,rainfall,wind_direction,wind_speed,humidity,pressure,ground_tem,ulsan
2015-02-17 5:00:00,5.9,0,1.7,290,79,7.3,4,0
2015-02-17 6:00:00,4.9,0,1.5,230,82,7.1,2.4,0
2015-02-17 7:00:00,5.6,0,1.5,250,79,7.2,3.6,0
2015-02-17 8:00:00,5.6,0,2.6,320,75,6.8,3,8
2015-02-17 9:00:00,5.8,0,1.9,250,70,6.4,4.1,73
2015-02-17 10:00:00,7.1,0,4.4,320,63,6.3,9.5,133
2015-02-17 11:00:00,7.8,0,5.2,320,56,5.9,12.1,274
2015-02-17 12:00:00,8.8,0,3.2,301.045714,51,5.8,13.5,318
2015-02-17 13:00:00,9.1,0,3.5,290,47,5.4,14.6,351
2015-02-17 14:00:00,9.6,0,3.3,290,43,5.2,15.9,327
2015-02-17 15:00:00,8.7,0,2.8,329.9026568,44,5,10.4,239
2015-02-17 16:00:00,8.7,0,3.1,340,44,5,8.3,199
2015-02-17 17:00:00,8.3,0,3.2,290,44,4.8,7.4,96
2015-02-17 18:00:00,7.6,0,3.9,320,47,4.9,4.6,10
2015-02-17 19:00:00,6.7,0,2.4,320,46,4.5,2.5,0
2015-02-17 20:00:00,6.2,0,2.6,340,47,4.5,2.3,0
2015-02-17 21:00:00,5.2,0,1.7,340,52,4.6,1.2,0
2015-02-17 22:00:00,4.5,0,1.3,399.970218,54,4.5,0.5,0
2015-02-17 23:00:00,4.3,0,3.3,320,53,4.4,0,0
2015-02-18 0:00:00,3.8,0,3.8,20,52,4.2,0,0
2015-02-18 1:00:00,3.5,0,3.7,21.91163222,53,4.2,0,0
2015-02-18 2:00:00,1.7,0,1.2,160,60,4.2,0,0
2015-02-18 3:00:00,1.6,0,1.3,160,61,4.2,0,0
2015-02-18 4:00:00,1.6,0,1.7,180,61,4.2,0,0
2015-02-18 5:00:00,1.8,0,1.5,270,60,4.2,0,0
2015-02-18 6:00:00,1,0,1.2,180,63,4.2,0,0
2015-02-18 7:00:00,0.9,0,1,160,64,4.2,0,0
2015-02-18 8:00:00,1.6,0,1.4,200,61,4.2,0,9
2015-02-18 9:00:00,3.8,0,1.4,180,53,4.2,0,75
2015-02-18 10:00:00,4.7,0,2.4,290,50,4.3,4.8,178
2015-02-18 11:00:00,6.2,0,2,320,45,4.3,11.6,252
2015-02-18 12:00:00,6.9,0,3.7,320,45,4.5,14.8,308
2015-02-18 13:00:00,7.1,0,4.2,270,43,4.3,16,323
2015-02-18 14:00:00,8.2,0,2.9,340,40,4.3,17.8,283
2015-02-18 15:00:00,8.1,0,3.9,290,40,4.3,15.6,109
2015-02-18 16:00:00,7.9,0,4.7,320,41,4.4,12.7,159
2015-02-18 17:00:00,6.9,0,4.7,340,43,4.3,8.5,58
2015-02-18 18:00:00,5.9,0,3.9,340,44,4.1,4.1,5
2015-02-18 19:00:00,5.1,0,2,70,46,4.1,1.3,0
2015-02-18 20:00:00,4.7,0,4.1,20,48,4.1,0.7,0
2015-02-18 21:00:00,4,0,1.7,33.30598424,48,3.9,0,0
2015-02-18 22:00:00,2.2,0,1.3,90,56,4,0,0
2015-02-18 23:00:00,2.1,0,1.2,180,57,4.1,0,0
2015-02-19 0:00:00,0.8,0,0.7,110,63,4.1,0,0
2015-02-19 1:00:00,0.2,0,1,140,67,4.2,0,0
2015-02-19 2:00:00,1.2,0,0.9,180,64,4.3,0,0
2015-02-19 3:00:00,1.1,0,1.3,180,65,4.3,0,0
2015-02-19 4:00:00,-0.3,0,0.6,20,73,4.4,0,0
2015-02-19 5:00:00,0.9,0,1.5,160,67,4.4,0,0
2015-02-19 6:00:00,0.4,0,1.2,180,69,4.3,0,0
2015-02-19 7:00:00,-0.6,0,1.1,140,74,4.3,0,0
2015-02-19 8:00:00,-0.8,0,0.8,140,76,4.4,0,7
2015-02-19 9:00:00,2.5,0,1.5,200,63,4.6,0,72
2015-02-19 10:00:00,5.7,0,1.2,320,52,4.8,5.5,189
2015-02-19 11:00:00,7.6,0,3.4,70,44,4.6,12.3,282
2015-02-19 12:00:00,8.9,0,2.6,50,40,4.6,17.9,317
2015-02-19 13:00:00,10,0,1.5,90,35,4.3,23.1,201
2015-02-19 14:00:00,9.2,0,1.6,270,39,4.5,16.4,132
2015-02-19 15:00:00,10.4,0,0.8,200,35,4.4,18.3,266
2015-02-19 16:00:00,9.9,0,2.2,290,35,4.3,14.8,193
2015-02-19 17:00:00,8.6,0,3.4,140,48,5.4,10.7,118
2015-02-19 18:00:00,7.2,0,2.5,110,53,5.4,7.2,10
2015-02-19 19:00:00,6.2,0,1.5,110,58,5.5,4.5,0
2015-02-19 20:00:00,5.5,0,2.5,90,59,5.4,2,0
2015-02-19 21:00:00,4.5,0,2.9,70,61,5.2,1.1,0
2015-02-19 22:00:00,4.1,0,3,70,64,5.2,0.3,0
2015-02-19 23:00:00,3.6,0,2.4,70,66,5.2,0,0
2015-02-20 0:00:00,2.4,0,1.4,50,70,5.1,0,0
2015-02-20 1:00:00,1,0,0.6,70,75,4.9,0,0
2015-02-20 2:00:00,0.6,0,0.4,0,77,4.9,0,0
2015-02-20 3:00:00,-0.1,0,0.6,50,79,4.8,0,0
2015-02-20 4:00:00,-0.6,0,0,0,81,4.8,0,0
2015-02-20 5:00:00,-1.6,0,0.4,0,83,4.5,0,0
2015-02-20 6:00:00,-1.3,0,0.5,110,83,4.6,0,0
2015-02-20 7:00:00,-1.2,0,0.7,90,83,4.6,0,0
2015-02-20 8:00:00,-1.1,0,0.5,90,84,4.8,0,11
2015-02-20 9:00:00,2.1,0,2.2,50,72,5.1,0,64
2015-02-20 10:00:00,6.3,0,1.9,50,57,5.4,6.5,170
2015-02-20 11:00:00,8.6,0,1.9,20,43,4.8,13.7,285
2015-02-20 12:00:00,10.6,0,2.5,12.76611949,39,5,20,325
2015-02-20 13:00:00,9.9,0,1.8,70,41,5,18.8,364
2015-02-20 14:00:00,11.2,0,1.6,186.1463943,36,4.8,24.1,356
2015-02-20 15:00:00,11.7,0,3.3,230,39,5.4,21.5,315
2015-02-20 16:00:00,10.6,0,4.1,140,42,5.4,15.6,241
2015-02-20 17:00:00,9.3,0,2.2,140,46,5.4,10.9,124
2015-02-20 18:00:00,7.6,0,3.4,140,50,5.2,6.5,12
2015-02-20 19:00:00,7,0,3,140,51,5.1,5.1,0
2015-02-20 20:00:00,7.1,0,1.2,90,49,4.9,4.6,0
2015-02-20 21:00:00,6.2,0,1.6,20,53,5,3.3,0
2015-02-20 22:00:00,5.9,0,2.6,50,55,5.1,2.5,0
2015-02-20 23:00:00,4.8,0,1.6,90,60,5.2,1.6,0
2015-02-21 0:00:00,5,0,3.2,50,58,5.1,1.6,0
2015-02-21 1:00:00,4.8,0,3.6,20,60,5.2,1.4,0
2015-02-21 2:00:00,5,0,3.7,50,61,5.3,1.8,0
2015-02-21 3:00:00,5.2,0,4.2,20,61,5.4,2.8,0
2015-02-21 4:00:00,5.4,0,3.7,20,62,5.6,3.3,0
2015-02-21 5:00:00,5.2,0,1.7,140,63,5.6,3.3,0
2015-02-21 6:00:00,5.8,0,2.3,90,62,5.7,3.4,0
2015-02-21 7:00:00,5.9,0,3.9,50,64,5.9,3.7,0
2015-02-21 8:00:00,7,0,3.4,50,63,6.3,5,0
2015-02-21 9:00:00,8.1,0,3.6,50,60,6.4,7.1,20
2015-02-21 10:00:00,8.8,0,3.8,50,59,6.7,8.4,42
2015-02-21 11:00:00,9.2,0,2.6,50,67,7.7,9.5,39
2015-02-21 12:00:00,8.9,0.2,2,70,74,8.4,9.3,48
2015-02-21 13:00:00,8.7,0,1.7,50,79,8.8,9.6,36
2015-02-21 14:00:00,8.9,0,0.7,90,83,9.4,9.7,25
2015-02-21 15:00:00,9.2,1.3,0.8,70,84,9.7,9.6,16
2015-02-21 16:00:00,9.1,0,1.4,70,86,9.9,8.6,7
2015-02-21 17:00:00,9.4,0,0.5,110,87,10.2,8.3,1
2015-02-21 18:00:00,9.4,3,0.5,200,87,10.2,8.1,0
2015-02-21 19:00:00,9.5,0,1.6,70,88,10.4,8.2,0
2015-02-21 20:00:00,9.4,0,0.3,0,88,10.4,8,0
2015-02-21 21:00:00,9.5,5.5,0.7,180,88,10.4,7.9,0
2015-02-21 22:00:00,9.5,0,0.5,50,88,10.4,7.9,0
2015-02-21 23:00:00,9.5,0,0.4,0,88,10.4,7.9,0
2015-02-22 0:00:00,9.3,0.5,0.4,0,88,10.3,7.8,0
2015-02-22 1:00:00,9.4,0,0.2,0,88,10.4,7.9,0
2015-02-22 2:00:00,9.6,0,0.7,90,88,10.5,8.1,0
2015-02-22 3:00:00,9.9,0.5,1,90,88,10.6,8.4,0
2015-02-22 4:00:00,9.9,0,0.8,131.3527916,88,10.6,8.5,0
2015-02-22 5:00:00,9.9,0,0.5,200,88,10.6,8.6,0
2015-02-22 6:00:00,11.3,1,3.9,230,89,11.9,9.6,0
2015-02-22 7:00:00,11.3,0,3.6,230,89,11.9,9.7,0
2015-02-22 8:00:00,11.1,0,3.3,250,89,11.7,9.9,2
2015-02-22 9:00:00,11.5,0,2.8,250,89,12,11.2,5
2015-02-22 10:00:00,11.4,0,3.6,230,88,11.8,11.3,40
2015-02-22 11:00:00,11.5,0,2.4,230,87,11.8,11.1,86
2015-02-22 12:00:00,11.2,0,1.4,270,87,11.6,10.7,114
2015-02-22 13:00:00,12.3,0,1.8,200,80,11.4,12.4,101
2015-02-22 14:00:00,13.2,0,2.3,290,73,11,14.4,50
2015-02-22 15:00:00,14.6,0,2.9,290,59,9.7,17.8,194
2015-02-22 16:00:00,15.2,0,1.1,320,56,9.6,15.7,251
2015-02-22 17:00:00,14.9,0,4.5,250,38,6.4,11.4,90
2015-02-22 18:00:00,13.7,0,4.4,270,30,4.7,7,24
2015-02-22 19:00:00,12.2,0,3.5,270,35,5,5.2,0
2015-02-22 20:00:00,11.6,0,4.4,270,35,4.8,4.7,0
2015-02-22 21:00:00,10,0,1.7,290,39,4.8,3.4,0
2015-02-22 22:00:00,9,0,3.6,320,39,4.5,2.5,0
2015-02-22 23:00:00,7.4,0,3,290,49,5,2.3,0
2015-02-23 0:00:00,6.4,0,1.9,290,49,4.7,1.8,0
2015-02-23 1:00:00,5.7,0,2.6,320,49,4.5,1.2,0
2015-02-23 2:00:00,5.3,0,2.3,320,48,4.3,2,0
2015-02-23 3:00:00,4.9,0,1.9,340,44,3.8,1.6,0
2015-02-23 4:00:00,4.3,0,1.5,340,44,3.6,0.9,0
2015-02-23 5:00:00,4,0,1.3,250,42,3.4,0.7,0
2015-02-23 6:00:00,3.5,0,1.5,200,46,3.6,0.8,0
2015-02-23 7:00:00,3.9,0,1.4,200,41,3.3,1.1,0
2015-02-23 8:00:00,4,0,1.5,250,42,3.4,1.9,0
2015-02-23 9:00:00,4.2,0,1.7,250,43,3.6,4.3,19
2015-02-23 10:00:00,4.7,0,3.3,290,44,3.8,5.7,92
2015-02-23 11:00:00,5.7,0,2,290,43,3.9,9,104
2015-02-23 12:00:00,7.6,0,2.6,250,38,4,16.2,242
2015-02-23 13:00:00,10,0,1.3,290,33,4.1,19.4,355
2015-02-23 14:00:00,11.2,0,2.5,270,28,3.7,19.4,345
2015-02-23 15:00:00,12.3,0,3.6,320,26,3.7,17.9,305
2015-02-23 16:00:00,12.2,0,2.6,290,28,4,14.5,227
2015-02-23 17:00:00,11.6,0,2.2,320,30,4.1,10.4,123
2015-02-23 18:00:00,10.3,0,1.7,290,34,4.2,6.2,22
2015-02-23 19:00:00,7.9,0,2.4,200,52,5.6,4.4,0
2015-02-23 20:00:00,6.9,0,1.1,270,54,5.4,2.9,0
2015-02-23 21:00:00,4.8,0,0.5,140,58,5,1.5,0
2015-02-23 22:00:00,4.1,0,0.5,110,58,4.8,0.5,0
2015-02-23 23:00:00,3,0,0.9,180,62,4.7,0,0
2015-02-24 0:00:00,2.3,0,0.5,320,70,5,0,0
2015-02-24 1:00:00,2,0,0.3,0,76,5.4,0,0
2015-02-24 2:00:00,2.4,0,1.3,70,68,4.9,0,0
2015-02-24 3:00:00,1.8,0,0.8,140,69,4.8,0,0
2015-02-24 4:00:00,2.5,0,0.4,0,69,5,0,0
2015-02-24 5:00:00,2.3,0,1.5,70,65,4.7,0,0
2015-02-24 6:00:00,2.5,0,0.3,0,64,4.7,0,0
2015-02-24 7:00:00,2.5,0,0.9,200,66,4.8,0,0
2015-02-24 8:00:00,3.4,0,2.8,270,59,4.6,2,5
2015-02-24 9:00:00,5,0,1.4,230,51,4.4,5.1,45
2015-02-24 10:00:00,6.2,0,0.4,0,43,4.1,9.1,167
2015-02-24 11:00:00,7.9,0,2.9,320,32,3.4,10.9,256
2015-02-24 12:00:00,10.1,0,0.7,250,27,3.3,16.6,247
2015-02-24 13:00:00,11.4,0,1.8,320,25,3.4,21.3,352
2015-02-24 14:00:00,12.6,0,2.1,290,23,3.3,23.5,322
2015-02-24 15:00:00,12.4,0,2.6,320,21,3,22,310
2015-02-24 16:00:00,12.6,0,3.5,270,23,3.3,17.2,237
2015-02-24 17:00:00,12.3,0,2.6,270,26,3.7,12.4,132
2015-02-24 18:00:00,10.9,0,1.1,290,28,3.6,7.3,22
2015-02-24 19:00:00,8.2,0,1.5,230,38,4.1,4,0
2015-02-24 20:00:00,6.7,0,0.8,50,46,4.5,2.3,0
2015-02-24 21:00:00,5.1,0,0.8,110,53,4.6,1.2,0
2015-02-24 22:00:00,4.4,0,1.1,50,56,4.7,0.3,0
2015-02-24 23:00:00,4.2,0,1.3,70,55,4.5,0.3,0
2015-02-25 0:00:00,3.5,0,0.8,50,60,4.7,0,0
2015-02-25 1:00:00,3.2,0,0.4,0,61,4.7,0.3,0
2015-02-25 2:00:00,3.1,0,0.3,0,63,4.8,0.6,0
2015-02-25 3:00:00,2.7,0,0.2,0,66,4.9,0.7,0
2015-02-25 4:00:00,3.3,0,0.8,230,63,4.9,1.5,0
2015-02-25 5:00:00,3.4,0,0.3,0,65,5.1,1.7,0
2015-02-25 6:00:00,3.1,0,0.6,230,68,5.2,1.4,0
2015-02-25 7:00:00,3.5,0,1.2,360,67,5.3,0.7,0
2015-02-25 8:00:00,3.9,0,1,230,65,5.3,2.2,9
2015-02-25 9:00:00,6,0,0.5,230,57,5.4,5.3,76
2015-02-25 10:00:00,9.3,0,3,20,40,4.7,10.5,189
2015-02-25 11:00:00,10.7,0,1.5,340,42,5.4,12.2,187
2015-02-25 12:00:00,11.6,0,1.8,270,46,6.2,15.2,169
2015-02-25 13:00:00,11.7,0,0.9,290,45,6.2,15.6,216
2015-02-25 14:00:00,12.6,0,1.8,250,45,6.5,20.3,196
2015-02-25 15:00:00,12.3,0,2.5,230,45,6.4,16.1,166
2015-02-25 16:00:00,11.9,0,3.3,200,45,6.2,13.1,91
2015-02-25 17:00:00,11.6,0,2.2,230,47,6.4,11.1,39
2015-02-25 18:00:00,10.8,0,1.2,200,52,6.7,8.6,8
2015-02-25 19:00:00,9.9,0,0.2,0,57,6.9,6.8,0
2015-02-25 20:00:00,7.8,0,0.2,0,68,7.2,5.2,0
2015-02-25 21:00:00,7.2,0,0.2,0,72,7.3,4.5,0
2015-02-25 22:00:00,7,0,0.2,0,74,7.4,4.1,0
2015-02-25 23:00:00,6.7,0,0.4,0,75,7.3,4,0
2015-02-26 0:00:00,5.9,0,0.9,250,79,7.3,3.2,0
2015-02-26 1:00:00,5.1,0,0.5,250,80,7,2.4,0
2015-02-26 2:00:00,4.6,0,0.3,0,83,7,2.1,0
2015-02-26 3:00:00,4.8,0,0.7,230,82,7,2.6,0
2015-02-26 4:00:00,4.3,0,0.7,230,84,7,1.9,0
2015-02-26 5:00:00,4.2,0,0.5,200,83,6.8,1.7,0
2015-02-26 6:00:00,4.5,0,1.4,180,84,7.1,1.5,0
2015-02-26 7:00:00,3.8,0,2,230,84,6.7,1.2,0
2015-02-26 8:00:00,4.3,0,3.3,230,83,6.9,3.2,13
2015-02-26 9:00:00,6.6,0,1.8,230,79,7.7,6.6,89
2015-02-26 10:00:00,10.1,0,2.6,230,58,7.1,11.8,146
2015-02-26 11:00:00,11,0,1.2,270,53,6.9,12.6,126
2015-02-26 12:00:00,12.1,0,4.4,320,46,6.5,17.2,196
2015-02-26 13:00:00,13.3,0,3.9,290,35,5.4,23.4,327
2015-02-26 14:00:00,12.9,0,5.4,270,29,4.3,23,333
2015-02-26 15:00:00,12.7,0,6.4,270,25,3.7,21,274
2015-02-26 16:00:00,11.6,0,5.6,270,26,3.6,16.7,210
2015-02-26 17:00:00,10.6,0,4.2,270,28,3.6,11.5,124
2015-02-26 18:00:00,9.4,0,3.9,290,26,3.1,6.9,25
2015-02-26 19:00:00,7.8,0,3.8,320,22,2.3,3.9,0
2015-02-26 20:00:00,6.3,0,3.9,320,21,2,2.2,0
2015-02-26 21:00:00,5.2,0,3.7,290,22,1.9,0.8,0
2015-02-26 22:00:00,4.4,0,3.9,270,21,1.8,0.1,0
2015-02-26 23:00:00,3.6,0,5,320,22,1.7,0,0
2015-02-27 0:00:00,2.9,0,4.5,290,23,1.7,0,0
2015-02-27 1:00:00,2.3,0,3.9,290,25,1.8,0,0
2015-02-27 2:00:00,1.5,0,2.6,320,28,1.9,0,0
2015-02-27 3:00:00,0.7,0,3.7,270,35,2.3,0,0
2015-02-27 4:00:00,-0.1,0,3.9,290,39,2.4,0,0
2015-02-27 5:00:00,-0.6,0,3.9,290,42,2.5,0,0
2015-02-27 6:00:00,-0.9,0,2.3,290,41,2.3,0,0
2015-02-27 7:00:00,-1.2,0,1.4,290,42,2.3,0,0
2015-02-27 8:00:00,-1.2,0,1.7,290,44,2.5,0,6
2015-02-27 9:00:00,0.2,0,1.3,290,39,2.4,0,18
2015-02-27 10:00:00,1.5,0,4.2,290,35,2.4,6.2,53
2015-02-27 11:00:00,1.9,0,2.5,320,32,2.3,9.2,212
2015-02-27 12:00:00,4.4,0,2.6,320,28,2.3,18.9,332
2015-02-27 13:00:00,4.4,0,3,143.6779942,24,2,12.9,387
2015-02-27 14:00:00,5.2,0,3.7,20,23,2,13.5,370
2015-02-27 15:00:00,5.9,0,2.3,110,22,2,13.1,270
2015-02-27 16:00:00,5.3,0,2.8,70,21,1.9,9.4,158
2015-02-27 17:00:00,4.9,0,3.7,50,21,1.8,6.6,107
2015-02-27 18:00:00,4.2,0,2.6,70,24,2,3.2,19
2015-02-27 19:00:00,3.1,0,1.9,90,28,2.1,0,0
2015-02-27 20:00:00,2.4,0,1.8,90,37,2.7,0,0
2015-02-27 21:00:00,1.9,0,1.8,20,41,2.9,0,0
2015-02-27 22:00:00,1.8,0,1.9,50,44,3.1,0,0
2015-02-27 23:00:00,1.2,0,1.8,50,50,3.3,0,0
2015-02-28 0:00:00,1.5,0,2.5,50,50,3.4,0,0
2015-02-28 1:00:00,2.2,0,2.5,70,51,3.6,0,0
2015-02-28 2:00:00,2.9,0,1.9,70,51,3.8,0,0
2015-02-28 3:00:00,2.9,0,1.5,70,52,3.9,0,0
2015-02-28 4:00:00,2.7,0,2.4,50,53,3.9,0,0
2015-02-28 5:00:00,2.7,0,1.7,90,54,4,0,0
2015-02-28 6:00:00,3.2,0,1.9,70,54,4.2,0.7,0
2015-02-28 7:00:00,3.5,0,2.9,50,53,4.2,1.2,0
2015-02-28 8:00:00,3.7,0,3.3,50,52,4.2,2,2
2015-02-28 9:00:00,4.5,0,2.7,50,50,4.2,3.8,11
2015-02-28 10:00:00,5.3,0,4.1,20,49,4.4,4.4,16
2015-02-28 11:00:00,6.2,0,3.2,50,51,4.8,6.8,20
2015-02-28 12:00:00,6.9,0,2.9,70,48,4.8,8.4,50
2015-02-28 13:00:00,6.9,0,3.2,50,50,5,7.5,110
2015-02-28 14:00:00,7,0,2.8,70,49,4.9,8,29
2015-02-28 15:00:00,7.5,0,3.6,50,48,5,11.9,70
2015-02-28 16:00:00,7.7,0,3.2,90,46,4.8,10.2,70
2015-02-28 17:00:00,7.2,0,2.7,90,48,4.9,8,23
2015-02-28 18:00:00,6.7,0,4,90,50,4.9,6,7
2015-02-28 19:00:00,6.6,0,3.7,70,52,5.1,5,0
2015-02-28 20:00:00,6.4,0,2.6,50,54,5.2,4.7,0
2015-02-28 21:00:00,3.6,1,2.6,70,80,6.3,3.6,0
2015-02-28 22:00:00,2.8,0,3.2,70,83,6.2,3,0
2015-02-28 23:00:00,2,0,2,90,86,6.1,2.8,0
2015-03-01 0:00:00,1.9,4.5,0.9,90,86,6,2.4,0
2015-03-01 1:00:00,2.1,0,1.2,294.249385,86,6.1,2.5,0
2015-03-01 2:00:00,2.1,0,1.1,320,86,6.1,2.6,0
2015-03-01 3:00:00,2,2.5,0.3,0,86,6.1,2.5,0
2015-03-01 4:00:00,1.8,0,0.5,180,86,6,2.4,0
2015-03-01 5:00:00,1.9,0,0.5,180,86,6,2.4,0
2015-03-01 6:00:00,2,1,1.9,200,86,6.1,2.3,0
2015-03-01 7:00:00,2.2,0,1.2,200,85,6.1,2.3,0
2015-03-01 8:00:00,2.3,0,1.2,230,85,6.1,2.7,0
2015-03-01 9:00:00,2.6,0.5,1.7,250,84,6.2,3.9,7
2015-03-01 10:00:00,3.6,0,1.6,250,79,6.2,7.9,40
2015-03-01 11:00:00,5.7,0,1.3,250,68,6.2,12.2,152
2015-03-01 12:00:00,7.1,0,3.6,340,54,5.5,16.7,306
2015-03-01 13:00:00,7.7,0,3,50,48,5,18.3,376
2015-03-01 14:00:00,8.5,0,2.6,340,46,5.1,18.6,374
2015-03-01 15:00:00,8.8,0,4.2,320,40,4.5,17.4,329
2015-03-01 16:00:00,8.7,0,3.8,320,38,4.3,13.2,261
2015-03-01 17:00:00,8.4,0,5.7,320,37,4.1,7.9,157
2015-03-01 18:00:00,7.3,0,4.9,320,38,3.9,4.2,27
2015-03-01 19:00:00,6.6,0,2.7,290,42,4.1,2.2,0
2015-03-01 20:00:00,5.9,0,2.4,250,45,4.2,1.1,0
2015-03-01 21:00:00,3.9,0,1.3,200,54,4.4,0.3,0
2015-03-01 22:00:00,3.2,0,1.3,180,58,4.5,0,0
2015-03-01 23:00:00,1.7,0,0.7,160,64,4.4,0,0
2015-03-02 0:00:00,1.3,0,0.6,200,65,4.4,0,0
2015-03-02 1:00:00,1.3,0,1.5,250,65,4.4,0,0
2015-03-02 2:00:00,0.5,0,1.3,140,66,4.2,0,0
2015-03-02 3:00:00,0.1,0,1,200,66,4.1,0,0
2015-03-02 4:00:00,1,0,1.6,180,51,3.3,0,0
2015-03-02 5:00:00,1.1,0,1.4,140,47,3.1,0,0
2015-03-02 6:00:00,1.8,0,2.3,270,44,3.1,0,0
2015-03-02 7:00:00,0.8,0,1.6,180,46,3,0,0
2015-03-02 8:00:00,1.7,0,1.8,200,43,3,0,22
2015-03-02 9:00:00,3.5,0,1.5,200,40,3.1,0,114
2015-03-02 10:00:00,5,0,1,290,36,3.1,6.6,236
2015-03-02 11:00:00,6.9,0,1.3,290,32,3.2,15.1,314
2015-03-02 12:00:00,8.8,0,1.8,270,27,3,19,364
2015-03-02 13:00:00,9.7,0,1.3,250,26,3.1,20.9,377
2015-03-02 14:00:00,10.8,0,2.1,200,25,3.2,22,366
2015-03-02 15:00:00,10.9,0,4.1,230,25,3.3,19.8,296
2015-03-02 16:00:00,10.7,0,4.3,230,29,3.7,16,260
2015-03-02 17:00:00,10,0,4,230,31,3.8,10.6,153
2015-03-02 18:00:00,7.4,0,4.2,230,39,4,5.7,27
2015-03-02 19:00:00,5.9,0,2,230,46,4.3,2.8,0
2015-03-02 20:00:00,4.6,0,1.2,250,51,4.3,0.9,0
2015-03-02 21:00:00,3.7,0,0.9,90,54,4.3,0,0
2015-03-02 22:00:00,2.9,0,0.3,0,58,4.4,0,0
2015-03-02 23:00:00,2.6,0,1.1,90,63,4.6,0,0
2015-03-03 0:00:00,1.7,0,1,230,68,4.7,0,0
2015-03-03 1:00:00,2,0,1.2,200,63,4.4,0,0
2015-03-03 2:00:00,2,0,1.2,230,65,4.6,0,0
2015-03-03 3:00:00,1.7,0,0.6,230,71,4.9,0,0
2015-03-03 4:00:00,2.1,0,1,230,71,5,0.6,0
2015-03-03 5:00:00,2.3,0,1.1,180,69,5,0.8,0
2015-03-03 6:00:00,2.9,0,1.2,278.0283027,70,5.3,1.4,0
2015-03-03 7:00:00,2.7,0,0.5,340,69,5.1,1.6,0
2015-03-03 8:00:00,3.2,0,2,180,68,5.2,2.2,0
2015-03-03 9:00:00,3.1,1,0.9,50,80,6.1,3.3,2
2015-03-03 10:00:00,4.1,0,2.2,70,81,6.6,5,12
2015-03-03 11:00:00,4.1,0,1.5,70,84,6.9,5,23
2015-03-03 12:00:00,4.1,5.5,0.6,50,85,6.9,5.7,21
2015-03-03 13:00:00,3.4,0,0.8,270,85,6.6,4.9,31
2015-03-03 14:00:00,3.8,0,0.7,200,84,6.7,7.9,61
2015-03-03 15:00:00,4.1,4,1.5,270,84,6.9,8.4,65
2015-03-03 16:00:00,4.2,0,0.1,0,83,6.8,7.5,21
2015-03-03 17:00:00,4.4,0,1.1,230,83,6.9,6.1,1
2015-03-03 18:00:00,4.4,1,1.1,230,83,6.9,5.4,0
2015-03-03 19:00:00,4.3,0,2.3,230,83,6.9,3.8,0
2015-03-03 20:00:00,3.5,0,2.1,270,84,6.6,2.7,0
2015-03-03 21:00:00,3.1,0,1.7,230,84,6.4,2.4,0
2015-03-03 22:00:00,3.4,0,1.8,270,83,6.4,2.6,0
2015-03-03 23:00:00,3.5,0,1.2,250,83,6.5,2.8,0
2015-03-04 0:00:00,3.2,0,1.9,230,85,6.5,2.1,0
2015-03-04 1:00:00,3,0,2.3,270,85,6.4,0.7,0
2015-03-04 2:00:00,4,0,2.4,290,75,6.1,1.7,0
2015-03-04 3:00:00,3.6,0,4.8,270,63,5,0.1,0
2015-03-04 4:00:00,2.5,0,2,290,55,4,0.4,0
2015-03-04 5:00:00,1.8,0,3.1,340,54,3.8,0,0
2015-03-04 6:00:00,1,0,3.4,320,47,3.1,0,0
2015-03-04 7:00:00,0.4,0,3.4,340,43,2.7,0,0
2015-03-04 8:00:00,0.5,0,5.6,320,38,2.4,0,25
2015-03-04 9:00:00,1.1,0,4.8,290,36,2.4,0,122
2015-03-04 10:00:00,1.7,0,5.7,340,34,2.3,4.9,250
2015-03-04 11:00:00,3.1,0,4.1,340,33,2.5,11.6,337
2015-03-04 12:00:00,3.5,0,5.1,340,28,2.2,13.9,383
2015-03-04 13:00:00,5.2,0,3.7,360,24,2.1,16.4,403
2015-03-04 14:00:00,5.5,0,5.4,340,25,2.3,15.8,392
2015-03-04 15:00:00,6.6,0,4,340,25,2.4,15,349
2015-03-04 16:00:00,7.1,0,2.9,320,23,2.3,12.9,267
2015-03-04 17:00:00,6.2,0,3.5,290,25,2.4,6.9,142
2015-03-04 18:00:00,5.6,0,3.7,340,24,2.2,3.4,32
2015-03-04 19:00:00,5.2,0,3.8,320,25,2.2,1.9,0
2015-03-04 20:00:00,4.6,0,2.4,340,26,2.2,1.1,0
2015-03-04 21:00:00,3.8,0,2.7,20,29,2.3,0,0
2015-03-04 22:00:00,3.1,0,1.8,340,29,2.2,0,0
2015-03-04 23:00:00,2.3,0,3.6,340,33,2.4,0,0
2015-03-05 0:00:00,1.3,0,3,20,35,2.3,0,0
2015-03-05 1:00:00,0.1,0,1.8,360,39,2.4,0,0
2015-03-05 2:00:00,-0.5,0,1.4,180,43,2.5,0,0
2015-03-05 3:00:00,-1.4,0,0.9,360,46,2.5,0,0
2015-03-05 4:00:00,-2.4,0,0.6,180,52,2.7,0,0
2015-03-05 5:00:00,-2.6,0,1,160,55,2.8,0,0
2015-03-05 6:00:00,-2.6,0,0.9,180,55,2.8,0,0
2015-03-05 7:00:00,-3.3,0,0.6,160,58,2.8,0,0
