time,Bo0,light,temperature,rainfall,wind_speed,wind_direction,humidity,pressure,ground_tem,floating,dangjin,warehouse
2015-01-13 15:00,616.6599193,3600,5.6,0,1.2,230,39,3.6,1.3,NA,288,187
2015-01-13 16:00,458.0887137,3600,5.5,0,1.4,250,40,3.6,0.9,NA,303,173
2015-01-13 17:00,247.0619104,3600,4.6,0,0.4,0,45,3.8,0.3,NA,71,48
2015-01-13 18:00,0,1282,2.6,0,0.4,0,55,4.1,0.1,NA,0,2
2015-01-13 19:00,0,0,2.1,0,0.9,50,58,4.1,0.2,NA,0,0
2015-01-13 20:00,0,0,0.6,0,0.4,0,66,4.2,0.1,NA,0,0
2015-01-13 21:00,0,0,-0.1,0,0.6,20,68,4.1,0.1,NA,0,0
2015-01-13 22:00,0,0,0.5,0,1.6,50,67,4.2,0.2,NA,0,0
2015-01-13 23:00,0,0,0.5,0,1.5,20,73,4.6,0.2,NA,0,0
2015-01-14 0:00,0,0,0.4,0,1.7,20,71,4.5,0.1,NA,0,0
2015-01-14 1:00,0,0,1,0,1.5,20,68,4.5,0.2,NA,0,0
2015-01-14 2:00,0,0,1,0,1.2,20,66,4.3,0.2,NA,0,0
2015-01-14 3:00,0,0,0.9,0,1.1,20,67,4.4,0.2,NA,0,0
2015-01-14 4:00,0,0,0.6,0,0.4,0,71,4.5,0.2,NA,0,0
2015-01-14 5:00,0,0,0.4,0,0.9,340,70,4.4,0.1,NA,0,0
2015-01-14 6:00,0,0,0.7,0,0.7,50,69,4.4,0.2,NA,0,0
2015-01-14 7:00,0,0,0.7,0,0.4,0,70,4.5,0.2,NA,0,0
2015-01-14 8:00,0,718,0.7,0,0.5,20,76,4.9,0.2,NA,0,0
2015-01-14 9:00,180.3954567,3600,1.3,0,0.4,0,70,4.7,0.3,NA,0,3
2015-01-14 10:00,404.4247888,3600,2.4,0,0.9,20,64,4.6,0.3,NA,29,25
2015-01-14 11:00,579.8191415,3600,2.6,0,1.9,360,65,4.8,0.4,NA,59,41
2015-01-14 12:00,694.6316674,3600,3.9,0,2.4,20,61,4.9,0.9,NA,111,77
2015-01-14 13:00,741.0419707,3600,4.9,0,2.3,340,59,5.1,2.3,NA,192,131
2015-01-14 14:00,715.8887947,3600,5.1,0,1.7,340,52,4.6,2.1,NA,86,65
2015-01-14 15:00,620.8853582,3600,4.8,0,1.8,340,45,3.9,1.8,NA,45,31
2015-01-14 16:00,462.5026715,3600,4.5,0,1.9,360,46,3.9,1.4,NA,17,20
2015-01-14 17:00,251.5287799,3600,3.9,0,2.8,360,45,3.6,1,NA,0,6
2015-01-14 18:00,2.333953146,1223,3.3,0,2.8,360,50,3.9,0.7,NA,0,0
2015-01-14 19:00,0,0,3,0,1.5,20,59,4.5,0.6,NA,0,0
2015-01-14 20:00,0,0,2.6,0,2.2,20,61,4.5,0.5,NA,0,0
2015-01-14 21:00,0,0,2.6,0,0.9,70,60,4.4,0.5,NA,0,0
2015-01-14 22:00,0,0,2.1,0,0.9,20,63,4.5,0.5,NA,0,0
2015-01-14 23:00,0,0,2.2,0,1.2,360,66,4.7,0.5,NA,0,0
2015-01-15 0:00,0,0,2.2,0,1.3,50,67,4.8,0.5,NA,0,0
2015-01-15 1:00,0,0,2.4,0,2.1,50,64,4.6,0.5,NA,0,0
2015-01-15 2:00,0,0,2.1,0,0.5,20,67,4.8,0.4,NA,0,0
2015-01-15 3:00,0,0,2.2,0,0.9,20,72,5.2,0.5,NA,0,0
2015-01-15 4:00,0,0,2.3,0,2.5,360,73,5.3,0.5,NA,0,0
2015-01-15 5:00,0,0,1.9,0,1.4,70,67,4.7,0.4,NA,0,0
2015-01-15 6:00,0,0,1.9,0,1.7,360,64,4.5,0.4,NA,0,0
2015-01-15 7:00,0,0,1.6,0,2.5,20,66,4.5,0.4,NA,0,0
2015-01-15 8:00,0,734,1.5,0,1,20,66,4.5,0.4,NA,0,0
2015-01-15 9:00,182.0026396,3600,2.4,0,1.3,290,69,5,0.9,NA,18,18
2015-01-15 10:00,406.5302829,3600,3.5,0,0.8,20,68,5.4,2.2,NA,120,73
2015-01-15 11:00,582.4514523,3600,4.1,0,1.6,340,62,5.1,3.3,NA,269,180
2015-01-15 12:00,697.7832338,3600,5.8,0,2.4,320,54,5,5.4,NA,467,285
2015-01-15 13:00,744.6697423,3600,7.1,0,0.9,320,51,5.2,6.4,NA,641,404
2015-01-15 14:00,719.9172342,3600,7.8,0,1.7,360,45,4.8,6.8,NA,645,403
2015-01-15 15:00,625.211661,3600,7.8,0,3,290,45,4.8,6.1,NA,572,360
2015-01-15 16:00,467.0038406,3600,6.9,0,3.2,320,43,4.3,4.8,NA,395,217
2015-01-15 17:00,256.0700698,3600,5.3,0,1.9,290,41,3.6,3.2,NA,83,88
2015-01-15 18:00,6.778103589,1163,3.3,0,2.6,290,59,4.6,2,NA,3,5
2015-01-15 19:00,0,0,0.9,0,0.4,0,74,4.8,1.1,NA,0,0
2015-01-15 20:00,0,0,-0.9,0,0.2,0,83,4.8,0.5,NA,0,0
2015-01-15 21:00,0,0,-1.2,0,0.3,0,86,4.8,0.4,NA,0,0
2015-01-15 22:00,0,0,-1.6,0,0.3,0,91,5,0.3,NA,0,0
2015-01-15 23:00,0,0,-2.6,0,0.1,0,92,4.6,0.3,NA,0,0
2015-01-16 0:00,0,0,-1.7,0,0.3,0,93,5,0.3,NA,0,0
2015-01-16 1:00,0,0,-1,0,0.3,0,93,5.3,0.3,NA,0,0
2015-01-16 2:00,0,0,-0.2,0,0.2,0,93,5.6,0.4,NA,0,0
2015-01-16 3:00,0,0,0.3,0,0.3,0,93,5.8,0.4,NA,0,0
2015-01-16 4:00,0,0,1.6,0,0.9,200,92,6.3,0.6,NA,0,0
2015-01-16 5:00,0,0,0.8,0,0.5,320,93,6,0.7,NA,0,0
2015-01-16 6:00,0,0,1.1,0,0.1,0,93,6.1,0.8,NA,0,0
2015-01-16 7:00,0,0,1.1,0,0.1,0,93,6.1,0.9,NA,0,0
2015-01-16 8:00,0,752,2.4,0,1.6,200,91,6.6,1.1,NA,0,0
2015-01-16 9:00,183.7618686,3600,2.5,0,1.7,230,86,6.2,1.2,NA,0,0
2015-01-16 10:00,408.7857262,3600,2.5,0,2.5,250,90,6.6,1.4,NA,0,1
2015-01-16 11:00,585.2281449,3600,2.3,0,2,230,93,6.7,2.2,NA,42,34
2015-01-16 12:00,701.0705175,3600,3.7,0.5,5.4,270,73,5.8,3.6,NA,329,217
2015-01-16 13:00,748.4220551,3600,3,0,6.1,270,67,5.1,3.1,NA,221,156
2015-01-16 14:00,724.0572868,3600,1.9,0,3.1,250,86,6,2.4,NA,13,15
2015-01-16 15:00,629.635777,3600,1.9,0.05,4.9,290,91,6.3,2.5,NA,74,38
2015-01-16 16:00,471.5890935,3600,2.5,0,4.3,270,78,5.7,2.5,NA,93,57
2015-01-16 17:00,260.682724,3600,2.3,0,3.9,270,77,5.6,2.2,NA,13,9
2015-01-16 18:00,11.28278093,1103,2.1,0.05,3.8,290,76,5.4,1.7,NA,0,0
2015-01-16 19:00,0,0,2.1,0,4.6,290,75,5.4,1.7,NA,0,0
2015-01-16 20:00,0,0,2.1,0,6.9,290,72,5.1,1.4,NA,0,0
2015-01-16 21:00,0,0,1.6,0.05,5.6,290,72,4.9,1.3,NA,0,0
2015-01-16 22:00,0,0,1.1,0,5.7,290,68,4.5,1.3,NA,0,0
2015-01-16 23:00,0,0,0.5,0,4.2,320,70,4.4,1.2,NA,0,0
2015-01-17 0:00,0,0,-0.1,0,6,320,65,3.9,1,NA,0,0
2015-01-17 1:00,0,0,-0.7,0,5.2,290,66,3.8,0.8,NA,0,0
2015-01-17 2:00,0,0,-1.4,0,5.8,320,65,3.6,0.6,NA,0,0
2015-01-17 3:00,0,0,-2.3,0,4.6,320,67,3.5,0.3,NA,0,0
2015-01-17 4:00,0,0,-2.3,0,4.8,320,68,3.5,0.3,NA,0,0
2015-01-17 5:00,0,0,-3.1,0,4.3,320,67,3.3,0.2,NA,0,0
2015-01-17 6:00,0,0,-3.6,0,3,340,70,3.3,0.1,NA,0,0
2015-01-17 7:00,0,0,-3.5,0,3.1,340,65,3.1,0.1,NA,0,0
2015-01-17 8:00,0,772,-3.7,0,3,340,62,2.9,0,NA,0,0
2015-01-17 9:00,185.6726517,3600,-2.7,0,3.8,340,52,2.6,0.2,NA,95,37
2015-01-17 10:00,411.1900648,3600,-2.1,0,4.5,320,51,2.7,0.2,NA,334,165
2015-01-17 11:00,588.1476077,3600,-1.4,0,4.9,320,51,2.8,0.5,NA,549,285
2015-01-17 12:00,704.491391,3600,-0.5,0,4.8,320,50,3,2.9,NA,699,430
2015-01-17 13:00,752.2963436,3600,0.4,0,4.1,290,53,3.3,3.9,NA,774,480
2015-01-17 14:00,728.3060559,3600,-0.1,0,4.7,320,49,3,4,NA,760,509
2015-01-17 15:00,634.1546084,3600,0.4,0,3.9,320,50,3.1,3.5,NA,707,471
2015-01-17 16:00,476.2552746,3600,0.2,0,3.7,320,52,3.2,2.4,NA,563,324
2015-01-17 17:00,265.3636762,3600,-0.4,0,2.7,320,55,3.3,1.2,NA,109,146
2015-01-17 18:00,15.84514917,1041,-1.6,0,0.6,20,60,3.3,0.3,NA,9,12
2015-01-17 19:00,0,0,-3,0,0.5,250,71,3.5,0.2,NA,0,0
2015-01-17 20:00,0,0,-3.4,0,1.9,160,73,3.5,0.1,NA,0,0
2015-01-17 21:00,0,0,-4.9,0,0.3,0,81,3.5,0,NA,0,0
2015-01-17 22:00,0,0,-5.7,0,0.3,0,85,3.4,0,NA,0,0
2015-01-17 23:00,0,0,-6.7,0,0.7,50,88,3.3,0,NA,0,0
2015-01-18 0:00,0,0,-6.9,0,0.4,0,89,3.2,-0.1,NA,0,0
2015-01-18 1:00,0,0,-7.4,0,0.5,140,89,3.1,-0.1,NA,0,0
2015-01-18 2:00,0,0,-7.5,0,0.8,70,90,3.1,-0.1,NA,0,0
2015-01-18 3:00,0,0,-7.7,0,0.7,20,91,3.1,-0.2,NA,0,0
2015-01-18 4:00,0,0,-7.7,0,0.1,0,91,3.1,-0.2,NA,0,0
2015-01-18 5:00,0,0,-7.6,0,0.1,0,92,3.2,-0.3,NA,0,0
2015-01-18 6:00,0,0,-5.7,0,0.2,0,92,3.7,-0.1,NA,0,0
2015-01-18 7:00,0,0,-5.6,0,0.9,290,91,3.7,-0.1,NA,0,0
2015-01-18 8:00,0,793,-5.2,0,0,0,91,3.8,-0.2,NA,0,0
2015-01-18 9:00,187.7343846,3600,-3.2,0,0.6,50,86,4.2,0.1,NA,47,30
2015-01-18 10:00,413.7421343,3600,-1,0,0.5,250,82,4.7,0.2,NA,208,121
2015-01-18 11:00,591.2081243,3600,2.2,0,2,200,71,5.1,0.6,NA,267,157
2015-01-18 12:00,708.0436329,3600,2.3,0,3.2,160,68,4.9,0.7,NA,367,233
2015-01-18 13:00,756.2899623,3600,3,0,4.1,180,67,5.1,0.8,NA,161,107
2015-01-18 14:00,732.6605821,3600,2.6,0,4.7,200,68,5,0.6,NA,406,255
2015-01-18 15:00,638.7650137,3600,2.4,0,5,180,73,5.3,0.5,NA,150,103
2015-01-18 16:00,480.9992037,3600,1.7,0,5.3,180,82,5.7,0.6,NA,106,66
2015-01-18 17:00,270.1098539,3600,0.9,0,4.5,160,90,5.9,0.4,NA,10,16
2015-01-18 18:00,20.46238162,979,0.7,0.2,4,180,93,6,0.4,NA,0,0
2015-01-18 19:00,0,0,0.9,0,4.1,180,93,6.1,0.5,NA,0,0
2015-01-18 20:00,0,0,1,0,4.2,200,93,6.1,0.4,NA,0,0
2015-01-18 21:00,0,0,2.9,4.3,3.9,250,93,7,0.5,NA,0,0
2015-01-18 22:00,0,0,2.1,0,2.8,230,93,6.6,0.4,NA,0,0
2015-01-18 23:00,0,0,3.3,0,5.8,270,87,6.7,0.5,NA,0,0
2015-01-19 0:00,0,0,3.5,0.9,6,270,74,5.8,0.5,NA,0,0
2015-01-19 1:00,0,0,3.5,0,5,270,73,5.8,0.5,NA,0,0
2015-01-19 2:00,0,0,3.1,0,4.4,270,72,5.5,0.4,NA,0,0
2015-01-19 3:00,0,0,3.7,0.05,5.1,270,71,5.7,0.4,NA,0,0
2015-01-19 4:00,0,0,3.6,0,4.5,270,74,5.8,0.5,NA,0,0
2015-01-19 5:00,0,0,3.2,0,2.6,250,74,5.7,0.6,NA,0,0
2015-01-19 6:00,0,0,3.2,0.05,1.8,250,77,5.9,0.6,NA,0,0
2015-01-19 7:00,0,0,2.9,0,3,250,77,5.8,0.7,NA,0,0
2015-01-19 8:00,0,817,2,0,1.7,200,83,5.9,0.8,NA,0,0
2015-01-19 9:00,189.9463511,3600,1.4,0.1,2.2,20,89,6,0.8,NA,17,15
2015-01-19 10:00,416.44066,3600,2.8,0,0.3,0,93,6.9,1.8,NA,180,106
2015-01-19 11:00,594.4078757,3600,4.2,0,4,320,71,5.8,3.4,NA,381,213
2015-01-19 12:00,711.7249303,3600,3.5,0.05,4.6,340,66,5.2,3.2,NA,575,364
2015-01-19 13:00,760.4001892,3600,4.7,0,4.7,320,61,5.2,5.6,NA,571,343
2015-01-19 14:00,737.1178472,3600,2.7,0,6.4,320,67,5,4,NA,319,157
2015-01-19 15:00,643.4638108,3600,2.2,0,6.4,320,71,5.1,3.5,NA,525,313
2015-01-19 16:00,485.8176795,3600,1.9,0,6.1,320,63,4.4,2.8,NA,333,185
2015-01-19 17:00,274.9181809,3600,1,0,4.4,290,65,4.3,1.8,NA,111,95
2015-01-19 18:00,25.13166368,917,0.1,0,3.9,290,69,4.2,1,NA,1,2
2015-01-19 19:00,0,0,-0.2,0,2.6,270,73,4.4,0.9,NA,0,0
2015-01-19 20:00,0,0,-0.1,0,1.1,270,72,4.4,1,NA,0,0
2015-01-19 21:00,0,0,-0.1,0,3.5,290,69,4.2,0.9,NA,0,0
2015-01-19 22:00,0,0,-0.4,0,3.2,290,67,4,0.7,NA,0,0
2015-01-19 23:00,0,0,-0.8,0,1.2,320,69,4,0.5,NA,0,0
2015-01-20 0:00,0,0,-0.7,0,2.1,290,73,4.2,0.4,NA,0,0
2015-01-20 1:00,0,0,-1,0,0.7,340,74,4.2,0.4,NA,0,0
2015-01-20 2:00,0,0,-1.6,0,0.3,0,80,4.3,0.4,NA,0,0
2015-01-20 3:00,0,0,-2.4,0,1.2,50,83,4.3,0.3,NA,0,0
2015-01-20 4:00,0,0,-3.9,0,0.6,50,86,3.9,0.1,NA,0,0
2015-01-20 5:00,0,0,-4.8,0,0.2,0,91,3.9,0.1,NA,0,0
2015-01-20 6:00,0,0,-4.2,0,0.7,20,92,4.1,0,NA,0,0
2015-01-20 7:00,0,0,-4.5,0,0.7,90,91,4,0,NA,0,0
2015-01-20 8:00,0,842,-5.3,0,0.7,50,93,3.8,0.1,NA,0,0
2015-01-20 9:00,192.3077233,3600,-3.5,0,0.1,0,93,4.4,0.2,NA,101,46
2015-01-20 10:00,419.284259,3600,-1.7,0,0.2,0,83,4.5,0.2,NA,340,150
2015-01-20 11:00,597.7449417,3600,0.5,0,1.3,NA,74,4.7,0.5,NA,533,292
2015-01-20 12:00,715.5328811,3600,1.6,0,1,NA,63,4.3,3.1,NA,702,425
2015-01-20 13:00,764.6242286,3600,2.8,0,1.6,50,50,3.7,4.3,NA,645,404
2015-01-20 14:00,741.6747768,3600,4,0,2,50,45,3.7,5.1,NA,664,423
2015-01-20 15:00,648.2477813,3600,4.6,0,1.7,70,43,3.6,4.8,NA,638,405
2015-01-20 16:00,490.7074825,3600,4.8,0,1.4,50,43,3.7,3.9,NA,396,224
2015-01-20 17:00,279.785581,3600,4.1,0,1.1,NA,48,3.9,2.9,NA,123,103
2015-01-20 18:00,29.85019563,853,1.9,0,1.5,NA,65,4.6,1.6,NA,0,2
2015-01-20 19:00,0,0,0.8,0,2,20,69,4.5,1.3,NA,0,0
2015-01-20 20:00,0,0,0,0,0.8,20,77,4.7,0.9,NA,0,0
2015-01-20 21:00,0,0,-0.1,0,0.7,20,80,4.9,0.6,NA,0,0
2015-01-20 22:00,0,0,0.7,0,1.3,50,77,5,0.9,NA,0,0
2015-01-20 23:00,0,0,1.2,0,1.2,50,68,4.5,0.6,NA,0,0
2015-01-21 0:00,0,0,0.9,0,1.2,NA,70,4.6,0.6,NA,0,0
2015-01-21 1:00,0,0,0,0,0.8,20,69,4.2,0.5,NA,0,0
2015-01-21 2:00,0,0,-1,0,0.8,70,79,4.5,0.4,NA,0,0
2015-01-21 3:00,0,0,-0.5,0,0.4,0,77,4.5,0.4,NA,0,0
2015-01-21 4:00,0,0,-1.3,0,0.2,0,82,4.6,0.4,NA,0,0
2015-01-21 5:00,0,0,-0.9,0,1.1,50,78,4.5,0.4,NA,0,0
2015-01-21 6:00,0,0,0,0,1.1,50,75,4.6,0.4,NA,0,0
2015-01-21 7:00,0,0,0.5,0,0.6,20,72,4.6,0.3,NA,0,0
2015-01-21 8:00,0,870,-1.1,0,0.5,70,81,4.6,0.3,NA,0,0
2015-01-21 9:00,194.8175628,3600,1.2,0,0.8,20,75,5,0.4,NA,21,16
2015-01-21 10:00,422.2714407,3600,2.8,0,0.5,340,72,5.4,1.7,NA,112,75
2015-01-21 11:00,601.2173029,3600,5.4,0,1,20,58,5.2,3.5,NA,151,104
2015-01-21 12:00,719.4649967,3600,6,0,1.5,340,58,5.4,4.3,NA,227,153
2015-01-21 13:00,768.959214,3600,6.3,0,1.5,20,60,5.7,4.4,NA,258,179
2015-01-21 14:00,746.3282442,3600,6.3,0,1.7,50,56,5.4,4.2,NA,102,76
2015-01-21 15:00,653.1136731,3600,5.8,0,2.3,50,60,5.6,3.7,NA,101,71
2015-01-21 16:00,495.6653793,3600,5.8,0,1,50,62,5.7,3.6,NA,39,32
2015-01-21 17:00,284.7089809,3600,4.9,0,0.1,0,74,6.4,3.4,NA,0,2
2015-01-21 18:00,34.61519537,790,3.6,0.3,0.1,0,93,7.3,3,NA,0,0
2015-01-21 19:00,0,0,3.3,0,0.6,340,93,7.2,2.9,NA,0,0
2015-01-21 20:00,0,0,2.8,0,1.8,NA,93,6.9,2.8,NA,0,0
2015-01-21 21:00,0,0,2.6,1.1,2.4,NA,93,6.8,2.7,NA,0,0
2015-01-21 22:00,0,0,2.4,0,1.5,NA,93,6.7,2.6,NA,0,0
2015-01-21 23:00,0,0,2.3,0,0.6,NA,93,6.7,2.5,NA,0,0
2015-01-22 0:00,0,0,2.2,2.4,1.3,20,93,6.6,2.4,NA,0,0
2015-01-22 1:00,0,0,2,0,0.3,0,93,6.5,2.4,NA,0,0
2015-01-22 2:00,0,0,1.9,0,1.3,20,93,6.5,2.2,NA,0,0
2015-01-22 3:00,0,0,1.4,0.6,0.4,0,93,6.2,2,NA,0,0
2015-01-22 4:00,0,0,1,0,0.7,NA,93,6.1,1.8,NA,0,0
2015-01-22 5:00,0,0,0.1,0,0.5,50,93,5.7,1.4,NA,0,0
2015-01-22 6:00,0,0,0.2,0,1.1,70,93,5.8,1.2,NA,0,0
2015-01-22 7:00,0,0,0.7,0,0.5,20,93,6,1.2,NA,0,0
2015-01-22 8:00,0,899,1.5,0,1.5,NA,93,6.3,1.2,NA,0,0
2015-01-22 9:00,197.4748205,3600,0.9,0,0.5,50,93,6.1,1.6,NA,20,19
2015-01-22 10:00,425.4006088,3600,2.4,0,0.6,50,90,6.5,2.7,NA,223,132
2015-01-22 11:00,604.8228432,3600,3.8,0,2,NA,75,6,4.8,NA,414,259
2015-01-22 12:00,723.5187045,3600,5,0,2.4,NA,74,6.4,6.3,NA,465,363
2015-01-22 13:00,773.4022115,3600,5.8,0,2.6,320,73,6.7,7.2,NA,564,401
2015-01-22 14:00,751.0750736,3600,5.9,0,3.1,320,70,6.5,7.6,NA,663,374
2015-01-22 15:00,658.0582043,3600,5.8,0,3,340,67,6.2,7.1,NA,616,373
2015-01-22 16:00,500.688125,3600,4.9,0,4.3,290,71,6.1,5.8,NA,469,275
2015-01-22 17:00,289.6853134,3600,3.8,0,2.6,320,73,5.8,4.5,NA,144,124
2015-01-22 18:00,39.42390105,726,1.9,0,0.7,270,81,5.7,2.9,NA,13,13
2015-01-22 19:00,0,0,0.8,0,0.2,0,87,5.6,2.2,NA,0,0
2015-01-22 20:00,0,0,-0.1,0,0.2,0,92,5.6,1.6,NA,0,0
2015-01-22 21:00,0,0,-1.1,0,0,0,93,5.3,1.2,NA,0,0
2015-01-22 22:00,0,0,-1.6,0,0.6,50,93,5.1,0.9,NA,0,0
2015-01-22 23:00,0,0,-2.2,0,0.2,0,93,4.9,0.7,NA,0,0
2015-01-23 0:00,0,0,-2.8,0,0.2,0,93,4.6,0.5,NA,0,0
2015-01-23 1:00,0,0,-2.8,0,0.1,0,93,4.6,0.4,NA,0,0
2015-01-23 2:00,0,0,-2.9,0,0.1,0,93,4.6,0.4,NA,0,0
2015-01-23 3:00,0,0,-3.9,0,0.2,0,93,4.3,0.3,NA,0,0
2015-01-23 4:00,0,0,-3.3,0,0.6,70,93,4.5,0.2,NA,0,0
2015-01-23 5:00,0,0,-4.1,0,0.1,0,93,4.2,0.1,NA,0,0
2015-01-23 6:00,0,0,-3.8,0,0,0,93,4.3,0.2,NA,0,0
2015-01-23 7:00,0,0,-4,0,0,0,93,4.2,0.1,NA,0,0
2015-01-23 8:00,0,930,-3.1,0,0.2,0,93,4.5,0.3,NA,0,0
2015-01-23 9:00,200.2783381,3600,-2.8,0,0.1,0,93,4.6,0.3,NA,46,34
2015-01-23 10:00,428.6700623,3600,-1.9,0,0.1,0,93,5,0.4,NA,158,117
2015-01-23 11:00,608.5593518,3600,-0.3,0,0.7,320,93,5.6,1.6,NA,374,238
2015-01-23 12:00,727.6913512,3600,1.8,0,2.5,230,93,6.4,4,NA,447,391
2015-01-23 13:00,777.9502229,3600,4.7,0,2.8,230,65,5.6,5,NA,339,259
2015-01-23 14:00,755.9120432,3600,5.3,0,3.3,200,62,5.5,5.8,NA,699,468
2015-01-23 15:00,663.0780668,3600,6,0,2.3,250,61,5.7,5.7,NA,695,450
2015-01-23 16:00,505.7724674,3600,5.1,0,3.3,230,61,5.4,4.9,NA,538,317
2015-01-23 17:00,294.7115204,3600,3.6,0,3.5,230,67,5.3,3.6,NA,143,123
2015-01-23 18:00,44.27357373,661,1.7,0,1.6,200,75,5.2,2.3,NA,7,14
2015-01-23 19:00,0,0,2.4,0,1.5,230,72,5.2,2.4,NA,0,0
2015-01-23 20:00,0,0,2.5,0,0.7,160,74,5.4,2.3,NA,0,0
2015-01-23 21:00,0,0,1.9,0,0.2,0,78,5.5,2.1,NA,0,0
2015-01-23 22:00,0,0,1.2,0,1,70,82,5.5,2,NA,0,0
2015-01-23 23:00,0,0,1.2,0,0.7,20,84,5.6,1.8,NA,0,0
2015-01-24 0:00,0,0,1,0,0.2,0,87,5.7,1.9,NA,0,0
2015-01-24 1:00,0,0,1.2,0,0.1,0,83,5.6,2,NA,0,0
2015-01-24 2:00,0,0,1.1,0,0.7,20,86,5.7,1.9,NA,0,0
2015-01-24 3:00,0,0,0.9,0,0.4,0,85,5.6,1.7,NA,0,0
2015-01-24 4:00,0,0,0.9,0,0.5,20,88,5.8,1.9,NA,0,0
2015-01-24 5:00,0,0,1,0,0,0,90,5.9,1.8,NA,0,0
2015-01-24 6:00,0,0,0.9,0,0.1,0,89,5.8,1.8,NA,0,0
2015-01-24 7:00,0,0,1.2,0,0,0,89,5.9,1.9,NA,0,0
2015-01-24 8:00,0,963,1,0,0.2,0,88,5.8,1.8,NA,0,0
2015-01-24 9:00,203.2268489,3600,1.9,0,0.3,0,87,6.1,2.3,NA,4,9
2015-01-24 10:00,432.0779979,3600,3.9,0,1.4,230,79,6.3,3.6,NA,100,64
2015-01-24 11:00,612.4245253,3600,5.3,0,2.8,200,75,6.7,5.4,NA,198,128
2015-01-24 12:00,731.9802049,3600,5.9,0,2.2,230,74,6.9,5.2,NA,466,293
2015-01-24 13:00,782.6001888,3600,6.3,0,2,230,75,7.1,5.6,NA,248,176
2015-01-24 14:00,760.8358895,3600,6.4,0,2.7,250,73,7,5.8,NA,326,216
2015-01-24 15:00,668.1699296,3600,6.6,0,2.6,250,72,7,5.2,NA,559,367
2015-01-24 16:00,510.9151499,3600,7.4,0,2.6,200,70,7.2,6,NA,332,191
2015-01-24 17:00,299.7845561,3600,6.2,0,1.5,290,67,6.3,5.1,NA,125,91
2015-01-24 18:00,49.16149984,596,5,0,1.1,360,70,6.1,3.6,NA,11,9
2015-01-24 19:00,0,0,2.1,0,0.1,0,83,5.9,2.6,NA,0,0
2015-01-24 20:00,0,0,1.5,0,0.4,0,89,6.1,2.2,NA,0,0
2015-01-24 21:00,0,0,-0.4,0,0.4,0,92,5.5,1.6,NA,0,0
2015-01-24 22:00,0,0,0.1,0,0.9,360,89,5.5,1.4,NA,0,0
2015-01-24 23:00,0,0,-1,0,0.3,0,93,5.3,1.2,NA,0,0
2015-01-25 0:00,0,0,-0.9,0,0.8,20,93,5.4,1,NA,0,0
2015-01-25 1:00,0,0,-0.7,0,0.3,0,91,5.3,1.1,NA,0,0
2015-01-25 2:00,0,0,0.6,0,1.1,50,91,5.8,1.2,NA,0,0
2015-01-25 3:00,0,0,-0.6,0,0.4,0,93,5.5,1,NA,0,0
2015-01-25 4:00,0,0,1.4,0,1.1,70,86,5.8,1,NA,0,0
2015-01-25 5:00,0,0,1.7,0,2.6,70,83,5.8,1.1,NA,0,0
2015-01-25 6:00,0,0,1,0,0.7,50,84,5.5,1.1,NA,0,0
2015-01-25 7:00,0,0,1.5,0,0.9,50,87,5.9,1.2,NA,0,0
2015-01-25 8:00,0,997,1,0,1.3,340,87,5.7,1.4,NA,0,0
2015-01-25 9:00,206.3189787,3600,1.2,0,0.8,320,86,5.8,1.8,NA,0,0
2015-01-25 10:00,435.6225109,3600,2.9,0,0.7,20,83,6.2,2.5,NA,17,21
2015-01-25 11:00,616.4159703,3600,4.6,0,0.2,0,79,6.7,3.5,NA,77,52
2015-01-25 12:00,736.3824588,3600,4.8,0.4,0.9,200,84,7.2,3.5,NA,62,46
2015-01-25 13:00,787.3489921,3600,5,0,0.6,90,88,7.6,3.9,NA,40,29
2015-01-25 14:00,765.84331,3600,5.9,0,0.5,20,91,8.4,4.5,NA,2,14
2015-01-25 15:00,673.3304426,3600,6.8,0.3,0.5,110,89,8.8,4.7,NA,8,16
2015-01-25 16:00,516.112915,3600,6.9,0,0.6,50,90,8.9,4.5,NA,2,13
2015-01-25 17:00,304.9013897,3600,6.6,0,1.1,20,90,8.7,4.3,NA,0,4
2015-01-25 18:00,54.08499373,531,6.3,0,1,20,87,8.2,4.1,NA,0,0
2015-01-25 19:00,0,0,5.7,0,0.6,340,93,8.5,4.1,NA,0,0
2015-01-25 20:00,0,0,6.3,0,0.2,0,93,8.8,4.2,NA,0,0
2015-01-25 21:00,0,0,6.8,1.3,1,340,93,9.2,4.2,NA,0,0
2015-01-25 22:00,0,0,7.5,0,1.7,270,93,9.6,4.4,NA,0,0
2015-01-25 23:00,0,0,7.5,0,0.3,0,93,9.6,4.5,NA,0,0
2015-01-26 0:00,0,0,6.9,1.9,0.1,0,93,9.2,4.6,NA,0,0
2015-01-26 1:00,0,0,7,0,0.9,20,93,9.3,4.6,NA,0,0
2015-01-26 2:00,0,0,5.7,0,0.9,20,93,8.5,4.6,NA,0,0
2015-01-26 3:00,0,0,5.4,0.7,1.4,50,93,8.3,4.5,NA,0,0
2015-01-26 4:00,0,0,4.7,0,1.6,20,93,7.9,4.5,NA,0,0
2015-01-26 5:00,0,0,4.6,0,2.5,NA,93,7.8,4.3,NA,0,0
2015-01-26 6:00,0,0,4.4,0.2,1.8,50,93,7.7,4.3,NA,0,0
