瘤痢,瘤痢疙,老矫,扁柯(∑C),扁柯 QC敲贰弊,碍荐樊(mm),碍荐樊 QC敲贰弊,浅加(m/s),浅加 QC敲贰弊,浅氢(16规困),浅氢 QC敲贰弊,嚼档(%),嚼档 QC敲贰弊,刘扁拘(hPa),捞浇痢柯档(∑C),泅瘤扁拘(hPa),泅瘤扁拘 QC敲贰弊,秦搁扁拘(hPa),秦搁扁拘 QC敲贰弊,老炼(hr),老炼 QC敲贰弊,老荤(MJ/m2),利汲(cm),3矫埃脚利汲(cm),傈款樊(10盒困),吝窍摸款樊(10盒困),款屈(款屈距绢),弥历款绊(100m ),矫沥(10m),瘤搁惑怕(瘤搁惑怕内靛),泅惑锅龋(惫郴侥),瘤搁柯档(∑C),瘤搁柯档 QC敲贰弊,5cm 瘤吝柯档(∑C),10cm 瘤吝柯档(∑C),20cm 瘤吝柯档(∑C),30cm 瘤吝柯档(∑C)
192,柳林,2021-01-07 15:00,-5.4,,,,5.1,,340,,29,,1.2,-20.6,1019.9,,1023.7,,1,,1.47,,,6,0,,,2000,,,-.3,,,,,
192,柳林,2021-01-07 16:00,-5.2,,,,3.6,,320,,32,,1.3,-19.3,1020.2,,1024,,1,,1.18,,,3,0,,,2000,,,-.4,,,,,
192,柳林,2021-01-07 17:00,-6.4,,,,3.1,,340,,31,,1.2,-20.7,1020.7,,1024.5,,.8,,.49,,,3,0,,,2000,,,-1.3,,,,,
192,柳林,2021-01-07 18:00,-7.5,,,,1.8,,360,,30,,1,-22.1,1021.3,,1025.1,,0,,.02,,,0,0,,,2000,,,-3.1,,,,,
192,柳林,2021-01-07 19:00,-8.2,,,,1.5,,20,,32,,1.1,-22,1022,,1025.9,,,9,,,,0,0,,,2000,,,-4.7,,,,,
192,柳林,2021-01-07 20:00,-8.9,,,,.8,,340,,32,,1,-22.6,1022.1,,1026,,,9,,,,0,0,,,2000,,,-5.6,,,,,
192,柳林,2021-01-07 21:00,-10.1,,,,.5,,50,,36,,1,-22.3,1022,,1025.9,,,9,,,,0,0,,,2000,,,-6.4,,,,,
192,柳林,2021-01-07 22:00,-10.2,,,,1.2,,50,,36,,1,-22.4,1022,,1025.9,,,9,,,,0,0,,,2000,,,-6.9,,,,,
192,柳林,2021-01-07 23:00,-10.8,,,,1.1,,20,,39,,1.1,-22,1021.5,,1025.4,,,9,,,,0,0,,,2000,,,-7.1,,,,,
192,柳林,2021-01-08 00:00,-12.1,,,,.1,,0,,46,,1.1,-21.3,1021.3,,1025.2,,,9,,,,0,0,,,2000,,,-7.6,,,,,
192,柳林,2021-01-08 01:00,-12.5,,,,0,,0,,51,,1.2,-20.5,1021.5,,1025.4,,,9,,,,0,0,,,2000,,,-8,,,,,
192,柳林,2021-01-08 02:00,-12.9,,,,.5,,70,,54,,1.2,-20.2,1021.1,,1025,,,9,,,,0,0,,,2000,,,-8.4,,,,,
192,柳林,2021-01-08 03:00,-13.5,,,,.4,,0,,61,,1.3,-19.4,1020.8,,1024.7,,,9,,,,6,0,,,2000,,,-8.7,,,,,
192,柳林,2021-01-08 04:00,-14.4,,,,.8,,70,,63,,1.3,-19.9,1020.4,,1024.4,,,9,,,,0,0,,,2000,,,-9,,,,,
192,柳林,2021-01-08 05:00,-14.2,,,,.5,,50,,65,,1.3,-19.3,1020.5,,1024.4,,,9,,,,0,0,,,2000,,,-9.4,,,,,
192,柳林,2021-01-08 06:00,-14.7,,,,.8,,70,,69,,1.4,-19.1,1020.9,,1024.9,,,9,,,,0,0,,,2000,,,-9.5,,,,,
192,柳林,2021-01-08 07:00,-14.5,,,,.6,,20,,67,,1.3,-19.2,1021.7,,1025.7,,,9,,,,0,0,,,2000,,,-9.9,,,,,
192,柳林,2021-01-08 08:00,-14,,,,.2,,0,,63,,1.3,-19.5,1022,,1026,,0,,.01,,,0,0,,,2000,,,-9.7,,,,,
192,柳林,2021-01-08 09:00,-11.2,,,,.8,,160,,48,,1.3,-20,1022.3,,1026.2,,.8,,.41,,,0,0,,,1986,,,-7.6,,,,,
192,柳林,2021-01-08 10:00,-8.7,,,,1.1,,160,,44,,1.4,-18.7,1021.7,,1025.6,,1,,1.1,,,0,0,,,2000,,,-2,,,,,
192,柳林,2021-01-08 11:00,-6.7,,,,1.4,,360,,36,,1.3,-19.3,1020.7,,1024.5,,1,,1.65,,,0,0,,,1988,,,-.7,,,,,
192,柳林,2021-01-08 12:00,-5.4,,,,.9,,200,,34,,1.4,-18.8,1019.3,,1023.1,,1,,2.01,,,0,0,,,1940,,,.1,,,,,
192,柳林,2021-01-08 13:00,-3.8,,,,1.7,,270,,32,,1.5,-18.1,1017.9,,1021.7,,1,,2.15,,,0,0,,,1992,,,3.4,,,,,
192,柳林,2021-01-08 14:00,-3.1,,,,1,,250,,28,,1.4,-19,1016.9,,1020.7,,1,,2.04,,,0,0,,,2000,,,4,,,,,
192,柳林,2021-01-08 15:00,-1.9,,,,1.2,,230,,30,,1.6,-17.2,1016.5,,1020.3,,1,,1.63,,,5,0,,,2000,,,1.2,,,,,
192,柳林,2021-01-08 16:00,-2.4,,,,1.8,,360,,34,,1.7,-16.1,1016.8,,1020.6,,.9,,.86,,,5,1,,20,2000,,,-.3,,,,,
192,柳林,2021-01-08 17:00,-4.5,,,,2.5,,360,,37,,1.6,-17,1017.4,,1021.2,,.7,,.37,,,0,0,,,2000,,,-.4,,,,,
192,柳林,2021-01-08 18:00,-5.9,,,,1.9,,340,,42,,1.7,-16.7,1018.1,,1021.9,,0,,.03,,,0,0,,,2000,,,-1.3,,,,,
192,柳林,2021-01-08 19:00,-6.4,,,,2.3,,340,,41,,1.6,-17.5,1019,,1022.8,,,9,,,,0,0,,,2000,,,-3,,,,,
192,柳林,2021-01-08 20:00,-7.1,,,,1.7,,360,,41,,1.5,-18.1,1019.5,,1023.3,,,9,,,,0,0,,,2000,,,-4.6,,,,,
192,柳林,2021-01-08 21:00,-8.8,,,,.4,,0,,44,,1.4,-18.8,1019.3,,1023.2,,,9,,,,0,0,,,2000,,,-6.1,,,,,
192,柳林,2021-01-08 22:00,-9.2,,,,.6,,360,,45,,1.4,-18.9,1019.6,,1023.5,,,9,,,,0,0,,,2000,,,-7.4,,,,,
192,柳林,2021-01-08 23:00,-10,,,,.3,,0,,49,,1.4,-18.7,1019.5,,1023.4,,,9,,,,0,0,,,2000,,,-8,,,,,
192,柳林,2021-01-09 00:00,-11.4,,,,.5,,20,,56,,1.4,-18.4,1019.9,,1023.8,,,9,,,,0,0,,,2000,,,-8.7,,,,,
192,柳林,2021-01-09 01:00,-12.1,,,,.4,,0,,61,,1.5,-18.1,1020,,1023.9,,,9,,,,0,0,,,2000,,,-9.2,,,,,
192,柳林,2021-01-09 02:00,-12.2,,,,.3,,0,,60,,1.5,-18.3,1020,,1023.9,,,9,,,,0,0,,,2000,,,-9.4,,,,,
192,柳林,2021-01-09 03:00,-13.2,,,,.1,,0,,66,,1.5,-18.2,1020.2,,1024.1,,,9,,,,0,0,,,2000,,,-9.7,,,,,
192,柳林,2021-01-09 04:00,-13.6,,,,.2,,0,,70,,1.5,-17.9,1020,,1023.9,,,9,,,,0,0,,,2000,,,-9.9,,,,,
192,柳林,2021-01-09 05:00,-14,,,,.5,,70,,75,,1.6,-17.4,1019.9,,1023.8,,,9,,,,0,0,,,2000,,,-10,,,,,
192,柳林,2021-01-09 06:00,-14.1,,,,.4,,0,,76,,1.6,-17.4,1020,,1023.9,,,9,,,,0,0,,,1910,,,-10.2,,,,,
192,柳林,2021-01-09 07:00,-14.7,,,,0,,0,,79,,1.6,-17.5,1020.2,,1024.2,,,9,,,,0,0,,,2000,,,-10.4,,,,,
192,柳林,2021-01-09 08:00,-14.2,,,,.4,,0,,79,,1.6,-17,1020.5,,1024.4,,0,,.01,,,0,0,,,2000,,,-10.4,,,,,
192,柳林,2021-01-09 09:00,-11.1,,,,.6,,160,,72,,1.9,-15.1,1021.4,,1025.3,,.8,,.53,,,0,0,,,1955,,,-7.8,,,,,
192,柳林,2021-01-09 10:00,-7.3,,,,.3,,0,,61,,2.2,-13.5,1021.5,,1025.3,,1,,1.26,,,0,0,,,1996,,,-1.9,,,,,
192,柳林,2021-01-09 11:00,-5.4,,,,1.4,,200,,47,,1.9,-14.9,1020.9,,1024.7,,1,,1.67,,,1,0,,,2000,,,-.7,,,,,
192,柳林,2021-01-09 12:00,-3.4,,,,1.5,,270,,40,,1.9,-15,1019.7,,1023.5,,1,,1.98,,,0,0,,,1991,,,1.1,,,,,
192,柳林,2021-01-09 13:00,-2,,,,1.7,,250,,36,,1.9,-15.1,1018.4,,1022.2,,1,,2.09,,,3,2,,19,1991,,,4.1,,,,,
192,柳林,2021-01-09 14:00,-.7,,,,1.3,,270,,35,,2,-14.2,1017.3,,1021,,1,,1.99,,,4,1,,18,1976,,,5,,,,,
192,柳林,2021-01-09 15:00,.4,,,,1.3,,110,,32,,2,-14.4,1016.6,,1020.3,,1,,1.68,,,1,0,,,1996,,,2,,,,,
192,柳林,2021-01-09 16:00,.2,,,,2,,110,,33,,2,-14.2,1016.5,,1020.2,,1,,1.22,,,6,1,,23,2000,,,.2,,,,,
192,柳林,2021-01-09 17:00,-.8,,,,1.1,,340,,37,,2.1,-13.7,1017.3,,1021,,.7,,.48,,,6,6,,21,2000,,,-.3,,,,,
192,柳林,2021-01-09 18:00,-2.6,,,,1.5,,20,,41,,2.1,-14,1018.5,,1022.3,,0,,.04,,,1,1,,22,2000,,,-.4,,,,,
192,柳林,2021-01-09 19:00,-3.8,,,,.9,,50,,43,,2,-14.5,1019.4,,1023.2,,,9,,,,0,0,,,2000,,,-1.3,,,,,
192,柳林,2021-01-09 20:00,-4.6,,,,1.5,,50,,44,,1.9,-15,1020.3,,1024.1,,,9,,,,0,0,,,2000,,,-2.6,,,,,
192,柳林,2021-01-09 21:00,-5.5,,,,1.7,,20,,45,,1.8,-15.5,1021.4,,1025.2,,,9,,,,0,0,,,2000,,,-3.9,,,,,
192,柳林,2021-01-09 22:00,-6.3,,,,1.5,,50,,48,,1.8,-15.5,1021.7,,1025.5,,,9,,,,0,0,,,2000,,,-5.3,,,,,
192,柳林,2021-01-09 23:00,-6.2,,,,1.9,,360,,49,,1.9,-15.1,1021.5,,1025.3,,,9,,,,0,0,,,2000,,,-5.9,,,,,
192,柳林,2021-01-10 00:00,-6.5,,,,1.6,,20,,51,,1.9,-14.9,1021.8,,1025.6,,,9,,,,0,0,,,2000,,,-6.5,,,,,
192,柳林,2021-01-10 01:00,-6.6,,,,1.3,,160,,52,,1.9,-14.8,1022.2,,1026,,,9,,,,0,0,,,2000,,,-7.1,,,,,
192,柳林,2021-01-10 02:00,-8.5,,,,.8,,110,,59,,1.9,-15,1022.6,,1026.5,,,9,,,,0,0,,,2000,,,-7.6,,,,,
192,柳林,2021-01-10 03:00,-10,,,,.3,,0,,68,,2,-14.7,1023.2,,1027.1,,,9,,,,0,0,,,2000,,,-8.2,,,,,
192,柳林,2021-01-10 04:00,-11,,,,.2,,0,,75,,2,-14.5,1023.2,,1027.1,,,9,,,,0,0,,,1985,,,-8.7,,,,,
192,柳林,2021-01-10 05:00,-11.9,,,,.2,,0,,79,,1.9,-14.8,1023,,1026.9,,,9,,,,0,0,,,2000,,,-9,,,,,
192,柳林,2021-01-10 06:00,-12.4,,,,.2,,0,,80,,1.9,-15.1,1023.3,,1027.2,,,9,,,,0,0,,,1983,,,-9.2,,,,,
192,柳林,2021-01-10 07:00,-12.6,,,,.3,,0,,80,,1.9,-15.3,1023.6,,1027.5,,,9,,,,0,0,,,1989,,,-9.4,,,,,
192,柳林,2021-01-10 08:00,-12.5,,,,.3,,0,,83,,2,-14.7,1024.5,,1028.4,,0,,.01,,,0,0,,,1978,,,-9.4,,,,,
192,柳林,2021-01-10 09:00,-9.5,,,,.4,,0,,76,,2.3,-12.9,1024.9,,1028.8,,.8,,.56,,,4,0,,,1963,,,-7,,,,,
192,柳林,2021-01-10 10:00,-6,,,,1,,110,,65,,2.5,-11.5,1025.4,,1029.2,,1,,1.26,,,5,0,,,1951,,,-1.7,,,,,
192,柳林,2021-01-10 11:00,-3.1,,,,.8,,70,,56,,2.7,-10.6,1024.6,,1028.4,,1,,1.65,,,1,0,,,1864,,,-.5,,,,,
192,柳林,2021-01-10 12:00,-1.6,,,,1.5,,290,,51,,2.8,-10.4,1023.4,,1027.2,,1,,1.94,,,0,0,,,1820,,,2.6,,,,,
192,柳林,2021-01-10 13:00,.4,,,,1,,360,,44,,2.8,-10.4,1022.5,,1026.2,,1,,2.07,,,1,0,,,1994,,,6,,,,,
192,柳林,2021-01-10 14:00,1.5,,,,.9,,250,,42,,2.9,-10,1021.7,,1025.4,,1,,1.84,,,6,6,,16,2000,,,5.5,,,,,
192,柳林,2021-01-10 15:00,1.5,,,,.8,,320,,45,,3.1,-9.1,1021.7,,1025.4,,.7,,.95,,,7,7,,16,2000,,,2.7,,,,,
192,柳林,2021-01-10 16:00,1.8,,,,.6,,340,,44,,3.1,-9.1,1021.8,,1025.5,,0,,.42,,,8,8,,16,2000,,,1.2,,,,,
192,柳林,2021-01-10 17:00,1.7,,,,.4,,0,,47,,3.2,-8.4,1022.1,,1025.8,,.5,,.3,,,8,8,,15,1983,,,0,,,,,
192,柳林,2021-01-10 18:00,-.9,,,,.4,,0,,59,,3.4,-7.9,1022.6,,1026.4,,0,,.03,,,9,8,,15,2000,,,-.3,,,,,
192,柳林,2021-01-10 19:00,-2.3,,,,.2,,0,,63,,3.2,-8.4,1023.4,,1027.2,,,9,,,,0,0,,,1998,,,-.5,,,,,
192,柳林,2021-01-10 20:00,-3.5,,,,.4,,0,,69,,3.3,-8.3,1023.9,,1027.7,,,9,,,,0,0,,,2000,,,-1.4,,,,,
192,柳林,2021-01-10 21:00,-4.9,,,,0,,0,,73,,3.1,-9,1024.5,,1028.3,,,9,,,,0,0,,,2000,,,-2.6,,,,,
192,柳林,2021-01-10 22:00,-6,,,,.1,,0,,78,,3,-9.2,1024.8,,1028.6,,,9,,,,0,0,,,1962,,,-3.8,,,,,
192,柳林,2021-01-10 23:00,-7.1,,,,.6,,70,,80,,2.9,-9.9,1024.7,,1028.6,,,9,,,,6,0,,,1990,,,-4.8,,,,,
192,柳林,2021-01-11 00:00,-7,,,,.3,,0,,82,,3,-9.5,1024.7,,1028.6,,,9,,,,10,0,,,1920,,,-5.2,,,,,
192,柳林,2021-01-11 01:00,-7,,,,.2,,0,,82,,3,-9.5,1024.3,,1028.2,,,9,,,,9,0,,,1843,,,-5.4,,,,,
192,柳林,2021-01-11 02:00,-7,,,,.1,,0,,83,,3,-9.4,1024.9,,1028.8,,,9,,,,10,8,,76,1582,,,-5.4,,,,,
192,柳林,2021-01-11 03:00,-6.8,,,,.7,,20,,84,,3.1,-9,1025.1,,1029,,,9,,,,10,9,,72,1815,,,-5.5,,,,,
192,柳林,2021-01-11 04:00,-7.3,,,,.4,,0,,85,,3,-9.3,1025.4,,1029.3,,,9,,,,10,8,,69,1757,,,-5.6,,,,,
192,柳林,2021-01-11 05:00,-7.4,,,,.6,,50,,86,,3,-9.3,1025.4,,1029.3,,,9,,,,10,8,,68,1683,,,-5.9,,,,,
192,柳林,2021-01-11 06:00,-7.4,,,,.4,,0,,85,,3,-9.4,1025.2,,1029.1,,,9,,,,10,9,,63,1636,,,-5.7,,,,,
192,柳林,2021-01-11 07:00,-7.2,,,,.5,,50,,84,,3,-9.4,1025.1,,1029,,,9,,,,9,9,,58,1571,,,-5.5,,,,,
192,柳林,2021-01-11 08:00,-7,,,,.5,,20,,83,,3,-9.4,1024.6,,1028.5,,0,,0,,,10,9,,58,1482,,,-5.4,,,,,
192,柳林,2021-01-11 09:00,-5.6,,,,.4,,0,,79,,3.2,-8.6,1025.2,,1029,,.4,,.28,,,0,0,,,1494,,,-4.2,,,,,
192,柳林,2021-01-11 10:00,-3,,,,.6,,270,,64,,3.1,-8.8,1026.2,,1030,,.8,,.82,,,8,8,,48,1982,,,-1,,,,,
192,柳林,2021-01-11 11:00,-1.9,,,,.2,,0,,61,,3.2,-8.4,1025.3,,1029.1,,.1,,.79,,,9,8,,14,1993,,,-.5,,,,,
192,柳林,2021-01-11 12:00,-.6,,,,.8,,90,,55,,3.2,-8.5,1023.2,,1027,,0,,.93,,,10,3,,15,1922,,,0,,,,,
192,柳林,2021-01-11 13:00,.6,,,,1.4,,70,,51,,3.3,-8.3,1021.7,,1025.4,,.3,,1.03,,,10,0,,,1911,,,1.7,,,,,
192,柳林,2021-01-11 14:00,.8,,,,.5,,70,,52,,3.4,-7.9,1021,,1024.7,,0,,.74,,,10,3,,31,2000,,,1.5,,,,,
192,柳林,2021-01-11 15:00,1.1,,,,.5,,110,,52,,3.5,-7.6,1019.7,,1023.4,,0,,.66,,,10,8,,12,2000,,,1.7,,,,,
192,柳林,2021-01-11 16:00,1.2,,,,.3,,0,,51,,3.4,-7.8,1019.3,,1023,,0,,.36,,,10,9,,31,1998,,,.8,,,,,
192,柳林,2021-01-11 17:00,1.1,,,,1.1,,320,,56,,3.7,-6.7,1019.4,,1023.1,,0,,.2,,,9,8,,31,1999,,,-.3,,,,,
192,柳林,2021-01-11 18:00,.5,,,,1.2,,360,,54,,3.4,-7.7,1019.4,,1023.1,,0,,.02,,,10,9,,31,2000,,,-.3,,,,,
192,柳林,2021-01-11 19:00,-.5,,,,.2,,0,,58,,3.4,-7.7,1019.5,,1023.2,,,9,,,,9,3,,33,1960,,,-.4,,,,,
192,柳林,2021-01-11 20:00,-1,,,,.1,,0,,63,,3.6,-7.1,1019.2,,1022.9,,,9,,,,9,9,,23,1546,,,-.5,,,,,
192,柳林,2021-01-11 21:00,-2.2,,,,0,,0,,66,,3.4,-7.7,1019,,1022.8,,,9,,,,9,9,,27,1677,,,-.9,,,,,
192,柳林,2021-01-11 22:00,-3.8,,,,.4,,0,,73,,3.4,-7.9,1019.4,,1023.2,,,9,,,,4,2,,27,1646,,,-1.9,,,,,
192,柳林,2021-01-11 23:00,-4.3,,,,0,,0,,75,,3.3,-8,1018.9,,1022.7,,,9,,,,8,6,,25,1728,,,-2.8,,,,,
192,柳林,2021-01-12 00:00,-5.1,,,,.1,,0,,78,,3.3,-8.3,1017.9,,1021.7,,,9,,,,0,0,,,1642,,,-3.8,,,,,
192,柳林,2021-01-12 01:00,-6.5,,,,0,,0,,82,,3.1,-9,1017.5,,1021.3,,,9,,,,0,0,,,1379,,,-5.1,,,,,
192,柳林,2021-01-12 02:00,-7.2,,,,.4,,0,,87,,3.1,-8.9,1017.5,,1021.3,,,9,,,,0,0,,,1165,,,-6,,,,,
192,柳林,2021-01-12 03:00,-8,,,,.5,,50,,86,,2.9,-9.9,1017.2,,1021,,,9,,,,0,0,,,1096,,,-6.5,,,,,
192,柳林,2021-01-12 04:00,-8.6,,,,.2,,0,,89,,2.9,-10,1017.2,,1021.1,,,9,,,,0,0,,,932,,,-7,,,,,
192,柳林,2021-01-12 05:00,-9.1,,,,.6,,70,,90,,2.8,-10.4,1016.8,,1020.7,,,9,,,,0,0,,,820,,,-7.4,,,,,
192,柳林,2021-01-12 06:00,-9.5,,,,.4,,0,,89,,2.7,-10.9,1016.7,,1020.6,,,9,,,,0,0,,,906,,,-7.6,,,,,
192,柳林,2021-01-12 07:00,-9.9,,,,.3,,0,,90,,2.6,-11.2,1016.9,,1020.8,,,9,,,,0,0,,,809,,,-8,,,,,
192,柳林,2021-01-12 08:00,-9.9,,,,.7,,70,,89,,2.6,-11.3,1017,,1020.9,,0,,.01,,,0,0,,,836,,,-7.9,,,,,
192,柳林,2021-01-12 09:00,-7.1,,,,.2,,0,,87,,3.1,-8.9,1017.5,,1021.3,,.8,,.47,,,0,0,,,928,,,-5.6,,,,,
192,柳林,2021-01-12 10:00,-3.7,,,,.6,,250,,78,,3.6,-6.9,1017.8,,1021.6,,1,,1.02,,,1,0,,,1260,,,-1.1,,,,,
192,柳林,2021-01-12 11:00,-.5,,,,.6,,230,,66,,3.9,-6,1017.3,,1021,,1,,1.51,,,1,0,,,1519,,,.6,,,,,
192,柳林,2021-01-12 12:00,1.6,,,,1.4,,340,,57,,3.9,-6,1016.2,,1019.9,,1,,2.19,,,0,0,,,1996,,,5.8,,,,,
192,柳林,2021-01-12 13:00,3.8,,,,.7,,290,,42,,3.4,-7.9,1014.9,,1018.6,,1,,2.07,,,2,1,,13,1985,,,8.5,,,,,
192,柳林,2021-01-12 14:00,4.3,,,,1.2,,320,,41,,3.4,-7.8,1013.9,,1017.5,,1,,1.89,,,1,0,,,1990,,,7.5,,,,,
192,柳林,2021-01-12 15:00,5,,,,2.4,,250,,34,,3,-9.5,1013.3,,1016.9,,1,,1.58,,,0,0,,,2000,,,4.4,,,,,
192,柳林,2021-01-12 16:00,4.6,,,,3.9,,250,,38,,3.2,-8.5,1013.1,,1016.7,,1,,1.06,,,1,0,,,1813,,,2,,,,,
192,柳林,2021-01-12 17:00,3.7,,,,2.2,,250,,44,,3.5,-7.4,1013.5,,1017.2,,.9,,.47,,,4,1,,19,1871,,,.1,,,,,
192,柳林,2021-01-12 18:00,1.6,,,,.6,,250,,50,,3.4,-7.7,1013.6,,1017.3,,0,,.03,,,7,6,,17,1749,,,-.4,,,,,
192,柳林,2021-01-12 19:00,0,,,,0,,0,,59,,3.6,-7,1013.7,,1017.4,,,9,,,,5,5,,16,1845,,,-.5,,,,,
192,柳林,2021-01-12 20:00,-.7,,,,.4,,0,,63,,3.7,-6.8,1014.2,,1017.9,,,9,,,,6,6,,15,1497,,,-.5,,,,,
192,柳林,2021-01-12 21:00,-.3,,,,.5,,340,,66,,4,-5.8,1014.7,,1018.4,,,9,,,,8,8,,15,1546,,,-.7,,,,,
192,柳林,2021-01-12 22:00,1.1,,,,1.6,,140,,60,,4,-5.8,1014.7,,1018.4,,,9,,,,1,1,,16,1458,,,-1.3,,,,,
192,柳林,2021-01-12 23:00,1.2,,,,1.4,,110,,64,,4.3,-4.8,1015,,1018.7,,,9,,,,0,0,,,1373,,,-1.3,,,,,
192,柳林,2021-01-13 00:00,1.7,,,,1.8,,140,,64,,4.4,-4.3,1014.5,,1018.2,,,9,,,,0,0,,,1394,,,-1.2,,,,,
192,柳林,2021-01-13 01:00,2,,,,1.6,,140,,66,,4.7,-3.6,1014.6,,1018.3,,,9,,,,3,3,,17,1327,,,-1.3,,,,,
192,柳林,2021-01-13 02:00,1.2,,,,1.9,,180,,72,,4.8,-3.2,1014.5,,1018.2,,,9,,,,1,1,,17,1039,,,-1.5,,,,,
192,柳林,2021-01-13 03:00,1.1,,,,.9,,340,,73,,4.8,-3.2,1014.6,,1018.3,,,9,,,,0,0,,,1072,,,-1.8,,,,,
192,柳林,2021-01-13 04:00,-2.7,,,,.1,,0,,80,,4,-5.6,1014.4,,1018.2,,,9,,,,0,0,,,940,,,-2.6,,,,,
192,柳林,2021-01-13 05:00,-3.5,,,,0,,0,,82,,3.9,-6.1,1014.6,,1018.4,,,9,,,,0,0,,,954,,,-3,,,,,
192,柳林,2021-01-13 06:00,-4.2,,,,.1,,0,,84,,3.8,-6.5,1014.7,,1018.5,,,9,,,,0,0,,,885,,,-3.4,,,,,
192,柳林,2021-01-13 07:00,-4.6,,,,0,,0,,86,,3.8,-6.5,1014.8,,1018.6,,,9,,,,0,0,,,805,,,-3.6,,,,,
192,柳林,2021-01-13 08:00,-4.8,,,,0,,0,,86,,3.7,-6.7,1014.9,,1018.7,,0,,.01,,,0,0,,,659,,,-3.8,,,,,
192,柳林,2021-01-13 09:00,-2.9,,,,.3,,0,,84,,4.2,-5.2,1015.1,,1018.9,,.4,,.29,,,1,1,,11,773,,,-2.3,,,,,
192,柳林,2021-01-13 10:00,.2,,,,.2,,0,,76,,4.7,-3.5,1015,,1018.7,,1,,.91,,,0,0,,,840,,,-.5,,,,,
192,柳林,2021-01-13 11:00,3.4,,,,.4,,0,,66,,5.2,-2.3,1014.1,,1017.8,,1,,1.37,,,0,0,,,948,,,2.3,,,,,
192,柳林,2021-01-13 12:00,7.5,,,,.7,,320,,55,,5.7,-.9,1013,,1016.6,,1,,1.74,,,0,0,,,1014,,,7,,,,,
192,柳林,2021-01-13 13:00,10.6,,,,2.7,,250,,44,,5.6,-1.1,1011.9,,1015.5,,1,,1.92,,,0,0,,,1080,,,9.8,,,,,
192,柳林,2021-01-13 14:00,11.3,,,,3.5,,250,,42,,5.6,-1.1,1011.5,,1015,,1,,1.81,,,0,0,,,1243,,,10.1,,,,,
192,柳林,2021-01-13 15:00,11.6,,,,3.8,,250,,41,,5.6,-1.2,1011.2,,1014.7,,1,,1.47,,,0,0,,,1366,,,7.4,,,,,
192,柳林,2021-01-13 16:00,11.6,,,,3.4,,250,,40,,5.5,-1.5,1011.4,,1014.9,,1,,.95,,,0,0,,,1349,,,5.5,,,,,
192,柳林,2021-01-13 17:00,11.1,,,,2.7,,250,,43,,5.7,-1,1011.8,,1015.4,,.9,,.41,,,0,0,,,1526,,,3.5,,,,,
192,柳林,2021-01-13 18:00,10.4,,,,2.6,,250,,47,,5.9,-.4,1012.2,,1015.8,,0,,.03,,,0,0,,,1702,,,1.6,,,,,
192,柳林,2021-01-13 19:00,9.7,,,,2.4,,250,,52,,6.2,.3,1012.8,,1016.4,,,9,,,,0,0,,,1744,,,1.1,,,,,
192,柳林,2021-01-13 20:00,6,,,,.9,,290,,63,,5.9,-.5,1013.3,,1016.9,,,9,,,,0,0,,,1771,,,-.4,,,,,
192,柳林,2021-01-13 21:00,2.5,,,,.4,,0,,74,,5.4,-1.6,1014,,1017.7,,,9,,,,0,0,,,1519,,,-.4,,,,,
192,柳林,2021-01-13 22:00,1,,,,.2,,0,,82,,5.4,-1.7,1014.4,,1018.1,,,9,,,,0,0,,,1134,,,-.7,,,,,
192,柳林,2021-01-13 23:00,3.1,,,,.8,,230,,79,,6.1,-.1,1014.8,,1018.5,,,9,,,,0,0,,,1449,,,-.9,,,,,
192,柳林,2021-01-14 00:00,1.2,,,,.6,,140,,81,,5.4,-1.7,1015.6,,1019.3,,,9,,,,0,0,,,1337,,,-.9,,,,,
192,柳林,2021-01-14 01:00,.6,,,,.6,,50,,80,,5.1,-2.4,1015.9,,1019.6,,,9,,,,0,0,,,1206,,,-1.3,,,,,
192,柳林,2021-01-14 02:00,-1.3,,,,.1,,0,,88,,4.9,-3,1016.4,,1020.1,,,9,,,,0,0,,,1065,,,-1.8,,,,,
192,柳林,2021-01-14 03:00,-1.8,,,,.5,,320,,90,,4.8,-3.2,1016.8,,1020.5,,,9,,,,0,0,,,1013,,,-2.1,,,,,
192,柳林,2021-01-14 04:00,-3,,,,.2,,0,,90,,4.4,-4.4,1017,,1020.8,,,9,,,,0,0,,,923,,,-2.6,,,,,
192,柳林,2021-01-14 05:00,-3.7,,,,.1,,0,,92,,4.3,-4.8,1017.5,,1021.3,,,9,,,,0,0,,,766,,,-3,,,,,
192,柳林,2021-01-14 06:00,-3.5,,,,.6,,250,,94,,4.4,-4.3,1018.5,,1022.3,,,9,,,,0,0,,,714,,,-3.3,,,,,
192,柳林,2021-01-14 07:00,-4,,,,.3,,0,,94,,4.3,-4.8,1019,,1022.8,,,9,,,,0,0,,,696,,,-3.5,,,,,
192,柳林,2021-01-14 08:00,-4,,,,.2,,0,,94,,4.3,-4.8,1019.7,,1023.5,,0,,.01,,,0,0,,,742,,,-3.6,,,,,
192,柳林,2021-01-14 09:00,-1.8,,,,0,,0,,92,,4.9,-2.9,1020.2,,1024,,.8,,.37,,,0,0,,,809,,,-1.9,,,,,
192,柳林,2021-01-14 10:00,1.2,,,,.9,,270,,83,,5.6,-1.3,1020.6,,1024.3,,1,,1.06,,,0,0,,,921,,,-.4,,,,,
